areaCode,areaName,areaType,date,age,rate,value
E12000007,London,region,2020-10-22,25_to_29,1349.8,5074
E12000007,London,region,2020-10-22,10_to_14,370.1,992
E12000007,London,region,2020-10-22,65_to_69,782.9,1308
E12000007,London,region,2020-10-22,20_to_24,1420.8,3872
E12000007,London,region,2020-10-22,30_to_34,1088.5,4333
E12000007,London,region,2020-10-22,35_to_39,895.1,3345
E12000007,London,region,2020-10-22,15_to_19,1155.8,2654
E12000007,London,region,2020-10-22,75_to_79,1081.6,1176
E12000007,London,region,2020-10-22,60_to_64,878.4,1824
E12000007,London,region,2020-10-22,0_to_4,210.4,611
E12000007,London,region,2020-10-22,55_to_59,1003.6,2606
E12000007,London,region,2020-10-22,70_to_74,758.3,1139
E12000007,London,region,2020-10-22,5_to_9,189.8,561
E12000007,London,region,2020-10-22,40_to_44,909.1,2991
E12000007,London,region,2020-10-22,90+,3751.2,1433
E12000007,London,region,2020-10-22,50_to_54,1042.2,2995
E12000007,London,region,2020-10-22,45_to_49,1036.6,3061
E12000007,London,region,2020-10-22,80_to_84,1544.4,1318
E12000007,London,region,2020-10-22,85_to_89,2457.3,1370
E12000007,London,region,2020-10-21,10_to_14,359.6,964
E12000007,London,region,2020-10-21,15_to_19,1119.7,2571
E12000007,London,region,2020-10-21,55_to_59,983.1,2553
E12000007,London,region,2020-10-21,45_to_49,1007.5,2975
E12000007,London,region,2020-10-21,80_to_84,1535.0,1310
E12000007,London,region,2020-10-21,0_to_4,203.9,592
E12000007,London,region,2020-10-21,70_to_74,743.6,1117
E12000007,London,region,2020-10-21,90+,3730.3,1425
E12000007,London,region,2020-10-21,35_to_39,866.7,3239
E12000007,London,region,2020-10-21,60_to_64,858.2,1782
E12000007,London,region,2020-10-21,5_to_9,185.1,547
E12000007,London,region,2020-10-21,20_to_24,1372.4,3740
E12000007,London,region,2020-10-21,75_to_79,1068.7,1162
E12000007,London,region,2020-10-21,85_to_89,2435.7,1358
E12000007,London,region,2020-10-21,30_to_34,1057.9,4211
E12000007,London,region,2020-10-21,65_to_69,770.9,1288
E12000007,London,region,2020-10-21,40_to_44,886.0,2915
E12000007,London,region,2020-10-21,50_to_54,1016.1,2920
E12000007,London,region,2020-10-21,25_to_29,1306.7,4912
E12000007,London,region,2020-10-20,25_to_29,1268.2,4767
E12000007,London,region,2020-10-20,90+,3722.4,1422
E12000007,London,region,2020-10-20,10_to_14,344.7,924
E12000007,London,region,2020-10-20,45_to_49,982.1,2900
E12000007,London,region,2020-10-20,15_to_19,1082.6,2486
E12000007,London,region,2020-10-20,65_to_69,758.9,1268
E12000007,London,region,2020-10-20,5_to_9,175.6,519
E12000007,London,region,2020-10-20,20_to_24,1314.0,3581
E12000007,London,region,2020-10-20,55_to_59,957.3,2486
E12000007,London,region,2020-10-20,35_to_39,839.7,3138
E12000007,London,region,2020-10-20,0_to_4,194.9,566
E12000007,London,region,2020-10-20,40_to_44,859.2,2827
E12000007,London,region,2020-10-20,30_to_34,1020.9,4064
E12000007,London,region,2020-10-20,70_to_74,733.0,1101
E12000007,London,region,2020-10-20,80_to_84,1528.0,1304
E12000007,London,region,2020-10-20,50_to_54,989.3,2843
E12000007,London,region,2020-10-20,85_to_89,2417.8,1348
E12000007,London,region,2020-10-20,60_to_64,839.4,1743
E12000007,London,region,2020-10-20,75_to_79,1055.9,1148
E12000007,London,region,2020-10-19,25_to_29,1228.8,4619
E12000007,London,region,2020-10-19,80_to_84,1515.1,1293
E12000007,London,region,2020-10-19,10_to_14,326.8,876
E12000007,London,region,2020-10-19,40_to_44,835.2,2748
E12000007,London,region,2020-10-19,45_to_49,955.3,2821
E12000007,London,region,2020-10-19,55_to_59,926.2,2405
E12000007,London,region,2020-10-19,85_to_89,2405.3,1341
E12000007,London,region,2020-10-19,70_to_74,723.0,1086
E12000007,London,region,2020-10-19,0_to_4,187.7,545
E12000007,London,region,2020-10-19,15_to_19,1036.5,2380
E12000007,London,region,2020-10-19,50_to_54,964.3,2771
E12000007,London,region,2020-10-19,5_to_9,166.8,493
E12000007,London,region,2020-10-19,35_to_39,811.8,3034
E12000007,London,region,2020-10-19,75_to_79,1045.7,1137
E12000007,London,region,2020-10-19,30_to_34,986.5,3927
E12000007,London,region,2020-10-19,65_to_69,746.9,1248
E12000007,London,region,2020-10-19,90+,3717.2,1420
E12000007,London,region,2020-10-19,60_to_64,822.6,1708
E12000007,London,region,2020-10-19,20_to_24,1261.9,3439
E12000007,London,region,2020-10-18,85_to_89,2389.1,1332
E12000007,London,region,2020-10-18,45_to_49,923.8,2728
E12000007,London,region,2020-10-18,90+,3701.5,1414
E12000007,London,region,2020-10-18,35_to_39,784.3,2931
E12000007,London,region,2020-10-18,0_to_4,179.1,520
E12000007,London,region,2020-10-18,60_to_64,800.9,1663
E12000007,London,region,2020-10-18,15_to_19,989.0,2271
E12000007,London,region,2020-10-18,10_to_14,309.3,829
E12000007,London,region,2020-10-18,50_to_54,941.7,2706
E12000007,London,region,2020-10-18,75_to_79,1036.6,1127
E12000007,London,region,2020-10-18,65_to_69,727.8,1216
E12000007,London,region,2020-10-18,5_to_9,161.7,478
E12000007,London,region,2020-10-18,55_to_59,902.7,2344
E12000007,London,region,2020-10-18,30_to_34,943.8,3757
E12000007,London,region,2020-10-18,40_to_44,807.6,2657
E12000007,London,region,2020-10-18,20_to_24,1208.3,3293
E12000007,London,region,2020-10-18,70_to_74,710.3,1067
E12000007,London,region,2020-10-18,25_to_29,1184.1,4451
E12000007,London,region,2020-10-18,80_to_84,1502.2,1282
E12000007,London,region,2020-10-17,25_to_29,1158.0,4353
E12000007,London,region,2020-10-17,90+,3693.6,1411
E12000007,London,region,2020-10-17,0_to_4,173.9,505
E12000007,London,region,2020-10-17,15_to_19,961.6,2208
E12000007,London,region,2020-10-17,80_to_84,1497.5,1278
E12000007,London,region,2020-10-17,35_to_39,766.4,2864
E12000007,London,region,2020-10-17,75_to_79,1033.8,1124
E12000007,London,region,2020-10-17,55_to_59,893.4,2320
E12000007,London,region,2020-10-17,60_to_64,793.2,1647
E12000007,London,region,2020-10-17,50_to_54,931.2,2676
E12000007,London,region,2020-10-17,30_to_34,927.5,3692
E12000007,London,region,2020-10-17,85_to_89,2383.7,1329
E12000007,London,region,2020-10-17,65_to_69,717.6,1199
E12000007,London,region,2020-10-17,40_to_44,789.6,2598
E12000007,London,region,2020-10-17,10_to_14,297.7,798
E12000007,London,region,2020-10-17,5_to_9,157.3,465
E12000007,London,region,2020-10-17,70_to_74,705.0,1059
E12000007,London,region,2020-10-17,20_to_24,1178.6,3212
E12000007,London,region,2020-10-17,45_to_49,907.6,2680
E12000007,London,region,2020-10-16,70_to_74,701.0,1053
E12000007,London,region,2020-10-16,15_to_19,943.3,2166
E12000007,London,region,2020-10-16,90+,3688.4,1409
E12000007,London,region,2020-10-16,85_to_89,2378.3,1326
E12000007,London,region,2020-10-16,45_to_49,894.0,2640
E12000007,London,region,2020-10-16,40_to_44,779.6,2565
E12000007,London,region,2020-10-16,35_to_39,750.6,2805
E12000007,London,region,2020-10-16,0_to_4,171.8,499
E12000007,London,region,2020-10-16,80_to_84,1489.3,1271
E12000007,London,region,2020-10-16,65_to_69,709.2,1185
E12000007,London,region,2020-10-16,50_to_54,917.3,2636
E12000007,London,region,2020-10-16,5_to_9,152.6,451
E12000007,London,region,2020-10-16,30_to_34,910.4,3624
E12000007,London,region,2020-10-16,20_to_24,1150.7,3136
E12000007,London,region,2020-10-16,60_to_64,788.9,1638
E12000007,London,region,2020-10-16,75_to_79,1029.2,1119
E12000007,London,region,2020-10-16,10_to_14,290.3,778
E12000007,London,region,2020-10-16,25_to_29,1139.4,4283
E12000007,London,region,2020-10-16,55_to_59,883.4,2294
E12000007,London,region,2020-10-15,15_to_19,914.1,2099
E12000007,London,region,2020-10-15,75_to_79,1018.2,1107
E12000007,London,region,2020-10-15,55_to_59,866.1,2249
E12000007,London,region,2020-10-15,65_to_69,697.3,1165
E12000007,London,region,2020-10-15,90+,3649.1,1394
E12000007,London,region,2020-10-15,30_to_34,885.5,3525
E12000007,London,region,2020-10-15,85_to_89,2367.6,1320
E12000007,London,region,2020-10-15,80_to_84,1478.8,1262
E12000007,London,region,2020-10-15,25_to_29,1103.8,4149
E12000007,London,region,2020-10-15,45_to_49,876.8,2589
E12000007,London,region,2020-10-15,5_to_9,145.8,431
E12000007,London,region,2020-10-15,10_to_14,277.9,745
E12000007,London,region,2020-10-15,70_to_74,698.4,1049
E12000007,London,region,2020-10-15,60_to_64,775.9,1611
E12000007,London,region,2020-10-15,50_to_54,905.1,2601
E12000007,London,region,2020-10-15,20_to_24,1111.5,3029
E12000007,London,region,2020-10-15,0_to_4,165.6,481
E12000007,London,region,2020-10-15,35_to_39,731.6,2734
E12000007,London,region,2020-10-15,40_to_44,755.3,2485
E12000007,London,region,2020-10-14,60_to_64,765.3,1589
E12000007,London,region,2020-10-14,5_to_9,140.8,416
E12000007,London,region,2020-10-14,20_to_24,1067.4,2909
E12000007,London,region,2020-10-14,10_to_14,263.8,707
E12000007,London,region,2020-10-14,35_to_39,712.3,2662
E12000007,London,region,2020-10-14,30_to_34,858.7,3418
E12000007,London,region,2020-10-14,25_to_29,1069.7,4021
E12000007,London,region,2020-10-14,80_to_84,1467.0,1252
E12000007,London,region,2020-10-14,0_to_4,159.8,464
E12000007,London,region,2020-10-14,40_to_44,735.8,2421
E12000007,London,region,2020-10-14,90+,3646.5,1393
E12000007,London,region,2020-10-14,55_to_59,844.9,2194
E12000007,London,region,2020-10-14,45_to_49,859.8,2539
E12000007,London,region,2020-10-14,15_to_19,865.8,1988
E12000007,London,region,2020-10-14,65_to_69,686.5,1147
E12000007,London,region,2020-10-14,75_to_79,1011.7,1100
E12000007,London,region,2020-10-14,50_to_54,885.6,2545
E12000007,London,region,2020-10-14,70_to_74,695.0,1044
E12000007,London,region,2020-10-14,85_to_89,2358.6,1315
E12000007,London,region,2020-10-13,55_to_59,832.6,2162
E12000007,London,region,2020-10-13,90+,3638.6,1390
E12000007,London,region,2020-10-13,65_to_69,673.3,1125
E12000007,London,region,2020-10-13,0_to_4,155.7,452
E12000007,London,region,2020-10-13,70_to_74,687.0,1032
E12000007,London,region,2020-10-13,5_to_9,136.7,404
E12000007,London,region,2020-10-13,35_to_39,689.8,2578
E12000007,London,region,2020-10-13,60_to_64,744.6,1546
E12000007,London,region,2020-10-13,25_to_29,1039.9,3909
E12000007,London,region,2020-10-13,80_to_84,1456.5,1243
E12000007,London,region,2020-10-13,45_to_49,841.2,2484
E12000007,London,region,2020-10-13,30_to_34,833.8,3319
E12000007,London,region,2020-10-13,75_to_79,1007.1,1095
E12000007,London,region,2020-10-13,15_to_19,819.6,1882
E12000007,London,region,2020-10-13,40_to_44,718.2,2363
E12000007,London,region,2020-10-13,85_to_89,2349.6,1310
E12000007,London,region,2020-10-13,10_to_14,254.4,682
E12000007,London,region,2020-10-13,50_to_54,867.2,2492
E12000007,London,region,2020-10-13,20_to_24,1031.8,2812
E12000007,London,region,2020-10-12,15_to_19,780.8,1793
E12000007,London,region,2020-10-12,35_to_39,674.6,2521
E12000007,London,region,2020-10-12,65_to_69,662.6,1107
E12000007,London,region,2020-10-12,80_to_84,1443.6,1232
E12000007,London,region,2020-10-12,85_to_89,2346.1,1308
E12000007,London,region,2020-10-12,75_to_79,1002.5,1090
E12000007,London,region,2020-10-12,60_to_64,730.1,1516
E12000007,London,region,2020-10-12,25_to_29,1008.2,3790
E12000007,London,region,2020-10-12,70_to_74,682.4,1025
E12000007,London,region,2020-10-12,90+,3622.9,1384
E12000007,London,region,2020-10-12,30_to_34,813.7,3239
E12000007,London,region,2020-10-12,20_to_24,1005.8,2741
E12000007,London,region,2020-10-12,45_to_49,825.3,2437
E12000007,London,region,2020-10-12,55_to_59,817.6,2123
E12000007,London,region,2020-10-12,10_to_14,247.0,662
E12000007,London,region,2020-10-12,5_to_9,131.3,388
E12000007,London,region,2020-10-12,50_to_54,851.2,2446
E12000007,London,region,2020-10-12,0_to_4,149.1,433
E12000007,London,region,2020-10-12,40_to_44,702.7,2312
E12000007,London,region,2020-10-11,90+,3609.9,1379
E12000007,London,region,2020-10-11,85_to_89,2331.7,1300
E12000007,London,region,2020-10-11,5_to_9,127.9,378
E12000007,London,region,2020-10-11,40_to_44,684.8,2253
E12000007,London,region,2020-10-11,55_to_59,799.1,2075
E12000007,London,region,2020-10-11,15_to_19,740.8,1701
E12000007,London,region,2020-10-11,60_to_64,716.1,1487
E12000007,London,region,2020-10-11,80_to_84,1433.1,1223
E12000007,London,region,2020-10-11,50_to_54,837.6,2407
E12000007,London,region,2020-10-11,45_to_49,804.3,2375
E12000007,London,region,2020-10-11,75_to_79,997.0,1084
E12000007,London,region,2020-10-11,0_to_4,146.0,424
E12000007,London,region,2020-10-11,10_to_14,236.2,633
E12000007,London,region,2020-10-11,20_to_24,973.9,2654
E12000007,London,region,2020-10-11,30_to_34,791.3,3150
E12000007,London,region,2020-10-11,65_to_69,658.4,1100
E12000007,London,region,2020-10-11,70_to_74,675.1,1014
E12000007,London,region,2020-10-11,35_to_39,655.8,2451
E12000007,London,region,2020-10-11,25_to_29,978.5,3678
E12000007,London,region,2020-10-10,40_to_44,676.3,2225
E12000007,London,region,2020-10-10,35_to_39,645.4,2412
E12000007,London,region,2020-10-10,65_to_69,655.4,1095
E12000007,London,region,2020-10-10,0_to_4,143.6,417
E12000007,London,region,2020-10-10,80_to_84,1426.0,1217
E12000007,London,region,2020-10-10,70_to_74,671.1,1008
E12000007,London,region,2020-10-10,5_to_9,124.2,367
E12000007,London,region,2020-10-10,90+,3607.2,1378
E12000007,London,region,2020-10-10,10_to_14,231.3,620
E12000007,London,region,2020-10-10,15_to_19,718.1,1649
E12000007,London,region,2020-10-10,60_to_64,711.3,1477
E12000007,London,region,2020-10-10,55_to_59,789.4,2050
E12000007,London,region,2020-10-10,25_to_29,967.5,3637
E12000007,London,region,2020-10-10,30_to_34,783.3,3118
E12000007,London,region,2020-10-10,20_to_24,954.8,2602
E12000007,London,region,2020-10-10,50_to_54,827.5,2378
E12000007,London,region,2020-10-10,75_to_79,994.2,1081
E12000007,London,region,2020-10-10,45_to_49,796.2,2351
E12000007,London,region,2020-10-10,85_to_89,2329.9,1299
E12000007,London,region,2020-10-09,45_to_49,786.3,2322
E12000007,London,region,2020-10-09,70_to_74,669.1,1005
E12000007,London,region,2020-10-09,55_to_59,780.6,2027
E12000007,London,region,2020-10-09,60_to_64,702.7,1459
E12000007,London,region,2020-10-09,10_to_14,225.0,603
E12000007,London,region,2020-10-09,75_to_79,989.6,1076
E12000007,London,region,2020-10-09,65_to_69,650.0,1086
E12000007,London,region,2020-10-09,20_to_24,934.6,2547
E12000007,London,region,2020-10-09,85_to_89,2326.3,1297
E12000007,London,region,2020-10-09,40_to_44,666.8,2194
E12000007,London,region,2020-10-09,90+,3604.6,1377
E12000007,London,region,2020-10-09,15_to_19,686.8,1577
E12000007,London,region,2020-10-09,30_to_34,771.5,3071
E12000007,London,region,2020-10-09,50_to_54,818.1,2351
E12000007,London,region,2020-10-09,0_to_4,141.2,410
E12000007,London,region,2020-10-09,80_to_84,1422.5,1214
E12000007,London,region,2020-10-09,35_to_39,637.4,2382
E12000007,London,region,2020-10-09,25_to_29,954.0,3586
E12000007,London,region,2020-10-09,5_to_9,122.8,363
E12000007,London,region,2020-10-08,60_to_64,691.6,1436
E12000007,London,region,2020-10-08,75_to_79,982.3,1068
E12000007,London,region,2020-10-08,15_to_19,646.3,1484
E12000007,London,region,2020-10-08,90+,3591.5,1372
E12000007,London,region,2020-10-08,85_to_89,2321.0,1294
E12000007,London,region,2020-10-08,30_to_34,754.6,3004
E12000007,London,region,2020-10-08,20_to_24,901.9,2458
E12000007,London,region,2020-10-08,10_to_14,214.9,576
E12000007,London,region,2020-10-08,80_to_84,1416.7,1209
E12000007,London,region,2020-10-08,45_to_49,769.4,2272
E12000007,London,region,2020-10-08,50_to_54,799.7,2298
E12000007,London,region,2020-10-08,5_to_9,117.4,347
E12000007,London,region,2020-10-08,55_to_59,763.3,1982
E12000007,London,region,2020-10-08,70_to_74,662.4,995
E12000007,London,region,2020-10-08,40_to_44,654.7,2154
E12000007,London,region,2020-10-08,65_to_69,642.2,1073
E12000007,London,region,2020-10-08,35_to_39,622.7,2327
E12000007,London,region,2020-10-08,25_to_29,929.5,3494
E12000007,London,region,2020-10-08,0_to_4,136.0,395
E12000007,London,region,2020-10-07,40_to_44,639.8,2105
E12000007,London,region,2020-10-07,70_to_74,657.1,987
E12000007,London,region,2020-10-07,65_to_69,634.4,1060
E12000007,London,region,2020-10-07,90+,3583.7,1369
E12000007,London,region,2020-10-07,30_to_34,735.3,2927
E12000007,London,region,2020-10-07,35_to_39,603.1,2254
E12000007,London,region,2020-10-07,20_to_24,867.1,2363
E12000007,London,region,2020-10-07,60_to_64,681.5,1415
E12000007,London,region,2020-10-07,5_to_9,113.0,334
E12000007,London,region,2020-10-07,55_to_59,745.5,1936
E12000007,London,region,2020-10-07,45_to_49,752.5,2222
E12000007,London,region,2020-10-07,80_to_84,1406.1,1200
E12000007,London,region,2020-10-07,10_to_14,205.6,551
E12000007,London,region,2020-10-07,0_to_4,132.6,385
E12000007,London,region,2020-10-07,50_to_54,778.8,2238
E12000007,London,region,2020-10-07,25_to_29,901.8,3390
E12000007,London,region,2020-10-07,75_to_79,973.1,1058
E12000007,London,region,2020-10-07,85_to_89,2313.8,1290
E12000007,London,region,2020-10-07,15_to_19,605.3,1390
E12000007,London,region,2020-10-06,55_to_59,730.9,1898
E12000007,London,region,2020-10-06,75_to_79,969.4,1054
E12000007,London,region,2020-10-06,65_to_69,627.8,1049
E12000007,London,region,2020-10-06,5_to_9,109.3,323
E12000007,London,region,2020-10-06,70_to_74,649.1,975
E12000007,London,region,2020-10-06,90+,3575.8,1366
E12000007,London,region,2020-10-06,40_to_44,623.4,2051
E12000007,London,region,2020-10-06,15_to_19,564.0,1295
E12000007,London,region,2020-10-06,30_to_34,711.7,2833
E12000007,London,region,2020-10-06,25_to_29,874.4,3287
E12000007,London,region,2020-10-06,60_to_64,667.5,1386
E12000007,London,region,2020-10-06,45_to_49,739.6,2184
E12000007,London,region,2020-10-06,10_to_14,195.1,523
E12000007,London,region,2020-10-06,80_to_84,1400.2,1195
E12000007,London,region,2020-10-06,85_to_89,2299.4,1282
E12000007,London,region,2020-10-06,50_to_54,764.5,2197
E12000007,London,region,2020-10-06,0_to_4,128.8,374
E12000007,London,region,2020-10-06,35_to_39,590.0,2205
E12000007,London,region,2020-10-06,20_to_24,831.1,2265
E12000007,London,region,2020-10-05,55_to_59,720.1,1870
E12000007,London,region,2020-10-05,75_to_79,963.9,1048
E12000007,London,region,2020-10-05,25_to_29,855.0,3214
E12000007,London,region,2020-10-05,20_to_24,804.0,2191
E12000007,London,region,2020-10-05,30_to_34,691.1,2751
E12000007,London,region,2020-10-05,5_to_9,105.6,312
E12000007,London,region,2020-10-05,15_to_19,526.5,1209
E12000007,London,region,2020-10-05,0_to_4,126.0,366
E12000007,London,region,2020-10-05,45_to_49,728.1,2150
E12000007,London,region,2020-10-05,50_to_54,748.2,2150
E12000007,London,region,2020-10-05,60_to_64,661.2,1373
E12000007,London,region,2020-10-05,90+,3570.6,1364
E12000007,London,region,2020-10-05,10_to_14,188.8,506
E12000007,London,region,2020-10-05,80_to_84,1396.7,1192
E12000007,London,region,2020-10-05,40_to_44,609.7,2006
E12000007,London,region,2020-10-05,85_to_89,2292.3,1278
E12000007,London,region,2020-10-05,35_to_39,578.8,2163
E12000007,London,region,2020-10-05,70_to_74,643.8,967
E12000007,London,region,2020-10-05,65_to_69,618.3,1033
E12000007,London,region,2020-10-04,5_to_9,100.8,298
E12000007,London,region,2020-10-04,55_to_59,705.9,1833
E12000007,London,region,2020-10-04,90+,3557.5,1359
E12000007,London,region,2020-10-04,65_to_69,608.7,1017
